iter	Passed	Remaining
1710	3766	216346
1711	3768	216347
1712	3770	216347
1713	3772	216326
1714	3774	216310
1715	3776	216311
1716	3778	216300
1717	3780	216299
1718	3783	216292
1719	3785	216274
1720	3786	216238
1721	3788	216219
1722	3790	216198
1723	3792	216177
1724	3794	216149
1725	3795	216123
1726	3797	216094
1727	3799	216070
1728	3801	216041
1729	3802	216007
1730	3804	215972
1731	3806	215958
1732	3808	215943
1733	3809	215910
1734	3811	215884
1735	3813	215869
1736	3815	215854
1737	3817	215837
1738	3819	215807
1739	3821	215801
1740	3823	215796
1741	3825	215773
1742	3827	215747
1743	3828	215720
1744	3830	215700
1745	3832	215681
1746	3834	215660
1747	3837	215720
1748	3840	215718
1749	3842	215727
1750	3844	215731
1751	3846	215729
1752	3849	215729
1753	3851	215750
1754	3854	215758
1755	3855	215726
1756	3857	215701
1757	3859	215666
1758	3860	215638
1759	3862	215603
1760	3864	215589
1761	3866	215570
1762	3868	215557
1763	3870	215530
1764	3877	215792
1765	3884	216073
1766	3888	216196
1767	3894	216400
1768	3910	217150
1769	3912	217134
1770	3914	217100
1771	3916	217090
1772	3918	217068
1773	3919	217031
1774	3921	217004
1775	3923	216986
1776	3925	216961
1777	3926	216938
1778	3929	216978
1779	3933	217026
1780	3935	217046
1781	3938	217057
1782	3940	217087
1783	3943	217090
1784	3945	217083
1785	3948	217129
1786	3951	217152
1787	3955	217262
1788	3962	217525
1789	3969	217791
1790	3972	217839
1791	3975	217874
1792	3978	217901
1793	3981	217929
1794	3983	217939
1795	3985	217924
1796	3987	217905
1797	3989	217881
1798	3991	217870
1799	3993	217861
1800	3996	217911
1801	3998	217900
1802	4000	217882
1803	4002	217864
1804	4004	217854
1805	4006	217838
1806	4008	217820
1807	4010	217822
1808	4012	217802
1809	4014	217788
1810	4016	217764
1811	4018	217738
1812	4019	217670
1813	4021	217654
1814	4023	217663
1815	4025	217662
1816	4027	217644
1817	4029	217623
1818	4031	217609
1819	4033	217580
1820	4035	217561
1821	4037	217585
1822	4040	217590
1823	4042	217588
1824	4044	217590
1825	4046	217577
1826	4048	217565
1827	4051	217582
1828	4053	217558
1829	4055	217552
1830	4057	217534
1831	4059	217517
1832	4060	217487
1833	4062	217457
1834	4065	217474
1835	4067	217466
1836	4069	217446
1837	4071	217455
1838	4073	217427
1839	4075	217394
1840	4079	217517
1841	4082	217525
1842	4083	217508
1843	4085	217488
1844	4088	217503
1845	4090	217488
1846	4092	217495
1847	4094	217471
1848	4095	217404
1849	4097	217378
1850	4099	217351
1851	4100	217332
1852	4103	217333
1853	4105	217316
1854	4107	217343
1855	4109	217325
1856	4111	217302
1857	4113	217287
1858	4115	217270
1859	4119	217373
1860	4123	217427
1861	4125	217433
1862	4127	217412
1863	4128	217382
1864	4130	217359
1865	4133	217364
1866	4136	217398
1867	4138	217402
1868	4140	217384
1869	4142	217370
1870	4144	217349
1871	4146	217330
1872	4149	217371
1873	4151	217356
1874	4152	217338
1875	4154	217322
1876	4156	217298
1877	4158	217275
1878	4160	217257
1879	4162	217235
1880	4164	217222
1881	4165	217185
1882	4167	217159
1883	4169	217130
1884	4170	217098
1885	4172	217066
1886	4174	217045
1887	4176	217041
1888	4178	217039
1889	4180	217033
1890	4182	216999
1891	4184	216964
1892	4185	216936
1893	4187	216908
1894	4189	216886
1895	4191	216875
1896	4193	216843
1897	4194	216826
1898	4196	216804
1899	4198	216773
1900	4200	216746
1901	4201	216721
1902	4204	216715
1903	4205	216692
1904	4207	216669
1905	4209	216647
1906	4211	216634
1907	4213	216600
1908	4214	216578
1909	4216	216557
1910	4218	216529
1911	4220	216500
1912	4221	216470
1913	4223	216438
1914	4225	216414
1915	4226	216388
1916	4228	216369
1917	4231	216377
1918	4233	216353
1919	4234	216324
1920	4236	216306
1921	4238	216278
1922	4239	216246
1923	4241	216232
1924	4243	216205
1925	4245	216185
1926	4247	216154
1927	4248	216116
1928	4250	216086
1929	4252	216061
1930	4253	216034
1931	4255	216002
1932	4257	215986
1933	4259	215998
1934	4261	215977
1935	4263	215959
1936	4265	215936
1937	4266	215869
1938	4268	215845
1939	4269	215821
1940	4271	215796
1941	4274	215833
1942	4276	215812
1943	4278	215823
1944	4281	215839
1945	4283	215836
1946	4285	215816
1947	4287	215822
1948	4289	215796
1949	4291	215770
1950	4292	215746
1951	4294	215721
1952	4296	215691
1953	4298	215666
1954	4299	215645
1955	4302	215641
1956	4304	215626
1957	4305	215610
1958	4307	215585
1959	4309	215549
1960	4310	215521
1961	4312	215498
1962	4314	215471
1963	4316	215439
1964	4317	215427
1965	4319	215410
1966	4321	215392
1967	4323	215371
1968	4325	215347
1969	4327	215318
1970	4329	215332
1971	4331	215323
1972	4333	215304
1973	4335	215304
1974	4337	215290
1975	4339	215275
1976	4341	215270
1977	4343	215250
1978	4345	215222
1979	4346	215192
1980	4348	215160
1981	4350	215139
1982	4351	215107
1983	4353	215085
1984	4355	215059
1985	4357	215033
1986	4358	215009
1987	4360	214980
1988	4362	214948
1989	4363	214924
1990	4365	214915
1991	4367	214901
1992	4370	214898
1993	4372	214897
1994	4374	214888
1995	4375	214858
1996	4377	214842
1997	4379	214831
1998	4381	214817
1999	4383	214806
2000	4385	214784
2001	4387	214773
2002	4389	214771
2003	4392	214773
2004	4393	214746
2005	4395	214733
2006	4398	214737
2007	4400	214734
2008	4401	214710
2009	4403	214686
2010	4405	214662
2011	4407	214642
2012	4409	214617
2013	4411	214646
2014	4413	214621
2015	4415	214596
2016	4417	214587
2017	4419	214571
2018	4421	214551
2019	4422	214514
2020	4424	214501
2021	4426	214514
2022	4429	214513
2023	4431	214522
2024	4433	214495
2025	4435	214474
2026	4436	214449
2027	4438	214434
2028	4440	214423
2029	4442	214414
2030	4444	214399
2031	4446	214382
2032	4448	214354
2033	4450	214334
2034	4451	214316
2035	4457	214484
2036	4460	214522
2037	4463	214553
2038	4465	214556
2039	4468	214558
2040	4470	214553
2041	4472	214565
2042	4475	214569
2043	4477	214560
2044	4479	214547
2045	4481	214550
2046	4483	214546
2047	4485	214535
2048	4489	214618
2049	4491	214600
2050	4493	214584
2051	4496	214621
2052	4498	214624
2053	4501	214639
2054	4504	214705
2055	4506	214703
2056	4509	214718
2057	4512	214732
2058	4514	214757
2059	4516	214751
2060	4519	214786
2061	4523	214854
2062	4525	214858
2063	4527	214849
2064	4530	214856
2065	4532	214849
2066	4535	214878
2067	4537	214873
2068	4539	214876
2069	4541	214869
2070	4543	214848
2071	4545	214822
2072	4547	214807
2073	4549	214812
2074	4552	214824
2075	4554	214812
2076	4555	214791
2077	4557	214782
2078	4559	214764
2079	4561	214746
2080	4563	214735
2081	4566	214749
2082	4568	214744
2083	4570	214736
2084	4572	214717
2085	4573	214694
2086	4576	214687
2087	4578	214698
2088	4581	214740
2089	4583	214728
2090	4585	214727
2091	4587	214713
2092	4589	214693
2093	4591	214683
2094	4593	214672
2095	4596	214683
2096	4598	214675
2097	4600	214667
2098	4602	214652
2099	4604	214656
2100	4606	214660
2101	4608	214647
2102	4610	214646
2103	4614	214690
2104	4616	214708
2105	4618	214698
2106	4621	214703
2107	4623	214701
2108	4625	214691
2109	4628	214714
2110	4630	214705
2111	4632	214709
2112	4635	214729
2113	4637	214734
2114	4639	214726
2115	4641	214726
2116	4644	214747
2117	4646	214732
2118	4648	214712
2119	4650	214698
2120	4652	214682
2121	4653	214664
2122	4655	214651
2123	4657	214639
2124	4659	214632
2125	4661	214620
2126	4663	214606
2127	4665	214590
2128	4667	214571
2129	4669	214561
2130	4671	214553
2131	4673	214553
2132	4675	214545
2133	4677	214525
2134	4680	214561
2135	4684	214608
2136	4686	214624
2137	4688	214623
2138	4691	214647
2139	4693	214638
2140	4695	214631
2141	4697	214627
2142	4700	214622
2143	4702	214617
2144	4703	214596
2145	4706	214624
2146	4708	214611
2147	4710	214598
2148	4712	214594
2149	4714	214578
2150	4716	214563
2151	4718	214557
2152	4721	214568
2153	4723	214568
2154	4726	214589
2155	4728	214574
2156	4730	214559
2157	4731	214537
2158	4734	214560
2159	4737	214604
2160	4739	214589
2161	4741	214566
2162	4743	214554
2163	4745	214544
2164	4747	214529
2165	4749	214507
2166	4751	214508
2167	4753	214494
2168	4755	214470
2169	4756	214439
2170	4758	214413
2171	4759	214382
2172	4761	214368
2173	4763	214356
2174	4765	214347
2175	4768	214356
2176	4770	214347
2177	4772	214332
2178	4774	214317
2179	4776	214320
2180	4778	214326
2181	4781	214336
2182	4784	214380
2183	4786	214384
2184	4788	214378
2185	4790	214366
2186	4792	214345
2187	4794	214329
2188	4796	214305
2189	4798	214304
2190	4800	214295
2191	4802	214276
2192	4804	214280
2193	4806	214252
2194	4807	214228
2195	4809	214205
2196	4811	214178
2197	4813	214161
2198	4815	214151
2199	4817	214163
2200	4820	214200
2201	4824	214249
2202	4826	214259
2203	4829	214280
2204	4831	214279
2205	4833	214272
2206	4835	214265
2207	4837	214242
2208	4839	214233
2209	4841	214210
2210	4842	214194
2211	4845	214203
2212	4847	214182
2213	4849	214173
2214	4850	214151
2215	4852	214124
2216	4854	214105
2217	4856	214084
2218	4857	214068
2219	4860	214064
2220	4862	214050
2221	4863	214026
2222	4865	214004
2223	4867	213976
2224	4868	213949
2225	4870	213923
2226	4871	213897
2227	4874	213889
2228	4876	213913
2229	4878	213896
2230	4880	213879
2231	4882	213856
2232	4883	213831
2233	4885	213806
2234	4887	213800
2235	4890	213811
2236	4892	213802
2237	4894	213798
2238	4896	213778
2239	4897	213761
2240	4899	213747
2241	4902	213762
2242	4904	213760
2243	4907	213768
2244	4909	213763
2245	4911	213754
2246	4913	213738
2247	4914	213718
2248	4917	213741
2249	4919	213739
2250	4923	213781
2251	4925	213783
2252	4927	213778
2253	4929	213750
2254	4931	213756
2255	4933	213751
2256	4935	213749
2257	4938	213757
2258	4940	213756
2259	4942	213748
2260	4944	213737
2261	4946	213714
2262	4948	213701
2263	4949	213682
2264	4951	213661
2265	4953	213643
2266	4955	213616
2267	4957	213608
2268	4958	213591
2269	4960	213575
2270	4962	213551
2271	4964	213531
2272	4964	213462
2273	4966	213441
2274	4968	213437
2275	4970	213423
2276	4972	213408
2277	4974	213390
2278	4976	213377
2279	4978	213358
2280	4979	213338
2281	4981	213315
2282	4983	213314
2283	4986	213316
2284	4987	213304
2285	4989	213285
2286	4991	213259
2287	4993	213235
2288	4994	213219
2289	4996	213195
2290	5000	213258
2291	5002	213272
2292	5004	213266
2293	5006	213250
2294	5008	213222
2295	5009	213193
2296	5011	213177
2297	5014	213197
2298	5016	213178
2299	5018	213167
2300	5019	213139
2301	5021	213117
2302	5023	213098
2303	5024	213073
2304	5026	213060
2305	5028	213040
2306	5030	213024
2307	5032	212998
2308	5033	212975
2309	5035	212955
2310	5037	212927
2311	5039	212912
2312	5041	212916
2313	5043	212897
2314	5045	212888
2315	5046	212871
2316	5048	212847
2317	5050	212822
2318	5052	212806
2319	5053	212790
2320	5055	212766
2321	5057	212746
2322	5059	212726
2323	5061	212725
2324	5063	212704
2325	5064	212682
2326	5066	212657
2327	5068	212657
2328	5070	212640
2329	5072	212623
2330	5074	212615
2331	5076	212612
2332	5078	212601
2333	5080	212590
2334	5082	212591
2335	5084	212585
2336	5086	212580
2337	5088	212565
2338	5090	212553
2339	5092	212540
2340	5094	212526
2341	5096	212527
2342	5098	212515
2343	5100	212501
2344	5102	212484
2345	5104	212469
2346	5106	212457
2347	5108	212448
2348	5110	212440
2349	5112	212433
2350	5114	212421
2351	5116	212406
2352	5117	212391
2353	5119	212366
2354	5121	212346
2355	5123	212347
2356	5125	212334
2357	5127	212316
2358	5129	212300
2359	5130	212278
2360	5132	212264
2361	5134	212239
2362	5136	212221
2363	5138	212239
2364	5140	212224
2365	5142	212212
2366	5144	212200
2367	5146	212179
2368	5147	212154
2369	5149	212132
2370	5151	212106
2371	5153	212108
2372	5155	212103
2373	5157	212077
2374	5158	212058
2375	5160	212035
2376	5162	212011
2377	5163	211990
2378	5165	211975
2379	5167	211951
2380	5169	211940
2381	5171	211927
2382	5173	211906
2383	5174	211885
2384	5176	211862
2385	5178	211839
2386	5180	211829
2387	5181	211788
2388	5183	211774
2389	5185	211767
2390	5186	211739
2391	5188	211713
2392	5190	211693
2393	5191	211675
2394	5193	211660
2395	5195	211635
2396	5196	211611
2397	5198	211587
2398	5200	211581
2399	5202	211565
2400	5204	211570
2401	5207	211580
2402	5209	211600
2403	5211	211591
2404	5213	211574
2405	5216	211578
2406	5217	211565
2407	5219	211552
2408	5221	211539
2409	5223	211523
2410	5225	211515
2411	5227	211493
2412	5228	211439
2413	5230	211425
2414	5231	211413
2415	5233	211400
2416	5235	211378
2417	5237	211354
2418	5238	211332
2419	5240	211317
2420	5242	211295
2421	5244	211280
2422	5246	211288
2423	5248	211277
2424	5250	211267
2425	5252	211249
2426	5254	211239
2427	5256	211225
2428	5258	211210
2429	5259	211187
2430	5261	211190
2431	5264	211203
2432	5266	211180
2433	5267	211156
2434	5269	211145
2435	5271	211128
2436	5273	211109
2437	5275	211092
2438	5277	211092
2439	5279	211075
2440	5281	211067
2441	5282	211038
2442	5284	211020
2443	5286	210999
2444	5287	210970
2445	5289	210950
2446	5291	210934
2447	5293	210938
2448	5295	210928
2449	5297	210917
2450	5298	210894
2451	5300	210872
2452	5302	210845
2453	5303	210823
2454	5305	210824
2455	5308	210845
2456	5310	210831
2457	5312	210822
2458	5314	210804
2459	5316	210788
2460	5318	210780
2461	5320	210783
2462	5322	210764
2463	5324	210758
2464	5325	210732
2465	5327	210712
2466	5329	210694
2467	5331	210678
2468	5333	210666
2469	5334	210655
2470	5337	210651
2471	5339	210677
2472	5341	210666
2473	5343	210655
2474	5345	210646
2475	5348	210655
2476	5350	210641
2477	5351	210616
2478	5353	210596
2479	5355	210589
2480	5357	210569
2481	5358	210549
2482	5360	210522
2483	5362	210510
2484	5363	210490
2485	5365	210468
2486	5367	210449
2487	5368	210422
2488	5370	210416
2489	5372	210397
2490	5374	210382
2491	5376	210370
2492	5378	210356
2493	5380	210348
2494	5382	210333
2495	5383	210318
2496	5390	210471
2497	5392	210489
2498	5394	210489
2499	5396	210482
2500	5399	210477
2501	5401	210476
2502	5403	210479
2503	5405	210471
2504	5407	210454
2505	5409	210438
2506	5410	210421
2507	5412	210398
2508	5414	210377
2509	5416	210367
2510	5418	210365
2511	5433	210886
2512	5435	210869
2513	5437	210845
2514	5439	210826
2515	5440	210809
2516	5442	210782
2517	5443	210757
2518	5445	210731
2519	5447	210726
2520	5449	210732
2521	5451	210709
2522	5453	210687
2523	5454	210669
2524	5456	210648
2525	5458	210626
2526	5459	210606
2527	5461	210591
2528	5463	210566
2529	5465	210543
2530	5466	210519
2531	5468	210498
2532	5470	210483
2533	5472	210472
2534	5473	210455
2535	5475	210452
2536	5477	210440
2537	5480	210452
2538	5482	210449
2539	5484	210435
2540	5486	210420
2541	5488	210405
2542	5490	210403
2543	5492	210388
2544	5493	210367
2545	5495	210364
2546	5497	210356
2547	5499	210351
2548	5501	210345
2549	5503	210326
2550	5505	210316
2551	5506	210258
2552	5508	210239
2553	5509	210225
2554	5511	210218
2555	5513	210193
2556	5515	210179
2557	5517	210176
2558	5519	210153
2559	5520	210134
2560	5522	210112
2561	5524	210099
2562	5526	210098
2563	5528	210088
2564	5530	210083
2565	5532	210068
2566	5534	210055
2567	5536	210040
2568	5537	210020
2569	5539	210000
2570	5540	209977
2571	5542	209966
2572	5544	209956
2573	5546	209938
2574	5548	209917
2575	5549	209893
2576	5551	209874
2577	5553	209854
2578	5554	209834
2579	5556	209822
2580	5559	209824
2581	5560	209804
2582	5562	209791
2583	5564	209767
2584	5565	209747
2585	5567	209729
2586	5569	209707
2587	5570	209689
2588	5573	209706
2589	5575	209687
2590	5576	209665
2591	5578	209647
2592	5580	209632
2593	5582	209615
2594	5583	209597
2595	5585	209588
2596	5588	209591
2597	5590	209588
2598	5592	209577
2599	5594	209565
2600	5595	209542
2601	5596	209502
2602	5598	209486
2603	5600	209471
2604	5602	209452
2605	5604	209447
2606	5606	209434
2607	5607	209413
2608	5609	209388
2609	5610	209366
2610	5612	209345
2611	5614	209340
2612	5616	209317
2613	5617	209300
2614	5621	209352
2615	5623	209350
2616	5625	209344
2617	5627	209330
2618	5629	209312
2619	5631	209295
2620	5632	209278
2621	5634	209275
2622	5636	209257
2623	5638	209241
2624	5640	209225
2625	5642	209212
2626	5643	209188
2627	5645	209172
2628	5647	209151
2629	5648	209126
2630	5650	209109
2631	5652	209090
2632	5653	209069
2633	5655	209074
2634	5657	209058
2635	5659	209044
2636	5661	209036
2637	5663	209026
2638	5665	209018
2639	5667	209016
2640	5669	209006
2641	5671	208989
2642	5673	208979
2643	5675	208963
2644	5676	208951
2645	5678	208934
2646	5680	208917
2647	5682	208912
2648	5684	208912
2649	5686	208896
2650	5688	208873
2651	5689	208857
2652	5691	208836
2653	5693	208821
2654	5695	208808
2655	5697	208812
2656	5699	208811
2657	5701	208805
2658	5703	208792
2659	5705	208771
2660	5706	208748
2661	5708	208726
2662	5709	208703
2663	5711	208695
2664	5713	208688
2665	5715	208669
2666	5717	208657
2667	5719	208638
2668	5720	208618
2669	5722	208597
2670	5724	208582
2671	5726	208575
2672	5728	208582
2673	5730	208563
2674	5731	208546
2675	5733	208530
2676	5735	208518
2677	5737	208502
2678	5739	208503
2679	5741	208498
2680	5743	208503
2681	5746	208509
2682	5748	208514
2683	5750	208510
2684	5752	208501
2685	5754	208490
2686	5755	208443
2687	5757	208428
2688	5759	208442
2689	5761	208422
2690	5763	208408
2691	5765	208397
2692	5767	208392
2693	5768	208371
2694	5770	208352
2695	5772	208333
2696	5774	208328
2697	5776	208316
2698	5777	208292
2699	5779	208272
2700	5781	208279
2701	5783	208269
2702	5785	208251
2703	5787	208240
2704	5789	208240
2705	5791	208235
2706	5793	208237
2707	5798	208331
2708	5801	208340
2709	5803	208339
2710	5807	208412
2711	5810	208431
2712	5812	208421
2713	5813	208404
2714	5815	208393
2715	5818	208399
2716	5820	208417
2717	5824	208480
2718	5827	208483
2719	5829	208474
2720	5830	208461
2721	5832	208450
2722	5834	208440
2723	5837	208466
2724	5839	208460
2725	5841	208451
2726	5845	208509
2727	5847	208517
2728	5849	208511
2729	5851	208501
2730	5853	208486
2731	5855	208478
2732	5858	208489
2733	5860	208510
2734	5863	208518
2735	5865	208519
2736	5867	208520
2737	5869	208514
2738	5872	208546
2739	5876	208587
2740	5879	208613
2741	5882	208647
